"","id_str","target","hate.speech","aggressiveness","offensiveness","irony","stereotype","intensity","tweet"
"415",805327577682477056,"ethnic group","no","no","no","no","no",0,"Alfano dice che non è invasione e che è tutto sotto controllo, li chiama profughi non clandestini siamo la barzelletta d'Europa."
"416",805352162075312128,"ethnic group","no","no","no","yes","yes",0,"E adesso anche le straniere fanno meno figli... #news #Milano https://t.co/IttWcsxRa5"
"417",805384507725647872,"ethnic group","yes","no","no","no","yes",1,"Renzi ogni immigrato deve vivere in un monologale con bagno personale con mensa comune internet e pulmino per fargli girare l'ITALIA  bella"
"418",805385274087895040,"Roma","no","no","no","no","yes",0,"La realtà è ben diversa dalle favole della #sinistra.
#Germania: migrante afghano stupra e uccide volontaria 19enne
https://t.co/Ec7YYc1HMT"
"419",805433543212101632,"ethnic group","no","no","no","no","no",0,"Roma – Via Lambroso, rifiuti dati alle fiamme, arrestato nomade https://t.co/XcBNyYjJ8n #Ciociaria"
"420",805441906830409728,"ethnic group","yes","weak","no","no","no",3,"RT Corriere ""Il rapper Bello Figo canta la vita ""comoda"" del profugo: e Mussolini ci casca … https://t.co/NEYyvrWPGd https://t.co/bMU8AfszCv"
"421",805586049564979200,"ethnic group","no","no","no","no","no",0,"Guerra etnica?....a immigrati! !!!a Roma siete ospiti! !!!!"
"422",805675793263239168,"ethnic group","no","no","no","no","no",0,"#Migranti, nuova tragedia al largo della #Libia: 16 vittime, salvati 800 #profughi https://t.co/8dBs67my6d https://t.co/eaS8IvjLS3"
"423",805677698576216064,"ethnic group","no","no","no","no","no",0,"#Grillo straparla su tutto ma sugli immigrati tace!"
"424",805681121933594624,"religion","no","no","no","no","no",0,"@fabriziobarca @StefanoSciacchi @MassimoMarra2 scuola/università/ricerca, immigrazione, pubblica amministrazione ne abbiamo viste un po'."
"425",805717998099120128,"religion","no","no","no","no","no",0,"RT Corriere ""Da Lecco alla Siria col figlio piccolo per sposare un terrorista dell’Isis https://t.co/gUIMsZJF1S … https://t.co/R0Z2OkDxqr"
"426",805731158701068288,"ethnic group","no","no","no","no","no",0,"#India dopo #UAE sviluppa con #Qatar cooperazione su #CyberSecurity in lotta #cybercrime e terrorismo https://t.co/ex4OsDXp8i #cyberwarfare"
"427",806119357365571584,"ethnic group","no","no","no","no","yes",0,"Lo stretto legame fra Chianti e “wedding”, matrimoni sia di italiani che stranieri, è ormai un dato di fatto: una... https://t.co/2Oq0ILueP1"
"428",806144970126139392,"Roma","no","no","no","no","no",0,"Roma spalanca le porte: 103 milioni per altri 8074 migranti - giornaleditalia https://t.co/yn7n1J4sKg"
"429",806156637304160256,"ethnic group","yes","no","no","no","yes",1,"Presentiamo in @Unicatt il libro 'Sono rom e ne sono fiera. Dalle baracche romane alla Sorbona' di Anina Ciuciu https://t.co/sGE4pGtH22"
"431",806255204249247744,"religion","no","no","no","no","no",0,"Roma, casa popolare a un africano: a San Basilio esplode rivolta anti-stranieri (Il Messaggero)… https://t.co/OfCMvldwxb"
"432",806263891084935168,"religion","yes","weak","weak","no","yes",1,"Qui Radio Londra: Speciale difesa: Libia, Sirte ormai liberata dallo Stato islamico dopo ... - Agenzia Nova (Abbon… https://t.co/xwhtQnyziS"
"433",806264134203559936,"ethnic group","no","no","no","no","no",0,"@LRBLMILK28 @Rita49865673 Ci lavorano solo islamici e comunisti.
Oltre a gentaglia satanica della casta."
"434",806400444167782400,"religion","no","no","no","no","no",0,"La proposta di #Gori sull'impiego dei #migranti in #Italia è molto interessante! Perché lo #Stato non si attiva immediatamente? #leiene"
"435",806414689072779264,"religion","no","no","no","no","no",0,"Questa sera #DiarioCivile #terrorismo #annidipiombo ""Acciaio e terrore, le #brigaterosse a Milano"" alle 21:10… https://t.co/Y7JM8aeGJD"
"436",806418862317203456,"Roma","no","no","no","no","yes",0,"Belpietro sulla 4 fa una trasmissione che tutti i gg terrorizza gli Italiani e Salvini idem come vogliamo che reagi… https://t.co/yVqwwoKP2M"
"437",806426194518360064,"ethnic group","no","no","no","no","no",0,"Roma, un nomade sorpreso a rubare le monetine nella fontana della ""Barcaccia"" https://t.co/b6RvkTM80F"
"438",806447435904061440,"religion","no","no","no","no","no",0,"Bologna, l'Anpi canta a scuola l'inno ""ritoccato"" per i migranti. E la destra s'infuria https://t.co/TDKG0Wmc7z vía @repubblicait"
"439",806450158380679168,"Roma","no","no","no","no","no",0,"#Papa Guerra e terrorismo non centrano con la religione. Anche noi abbiamo i fondamentalisti #Papa: #'Guerra ... https://t.co/gLuXe9XhAF"
"440",806458470086176768,"religion","yes","no","weak","no","yes",1,"Sgomberato dopo 30 anni il campo rom di Barletta: casette ai nomadi. E i... https://t.co/CBg6aPX0dn"
"441",806465004325240832,"Roma","yes","no","strong","yes","yes",2,".@KenYounos @alifhasyimi com'è ancora possibile negare che l'Islam abbia radici e regole violente? Conoscete uno stato islamico democratico?"
"442",806543842258264064,"Roma","no","no","no","no","no",0,"Barletta, sgomberato mega-campo rom... #raccoltadifferenziata #Italia https://t.co/5TSwJlrTfU"
"443",806644483186040832,"ethnic group","no","no","no","no","no",0,"Roma, il refuso nella mail inviata ai municipi per ""la regolamentazione delle popolazioni rom, sinti e Carminati"" https://t.co/mDUNLM6FJU"
"444",806789683355095040,"ethnic group","no","no","no","no","no",0,"@SommellaRoberto bravo @Tg3web, grazie per aver nominato i migranti stasera che si parla tanto di irrealta' #convergenze #migrationNocrime"
"445",806795885564694528,"Roma","no","no","no","no","no",0,"@AcousticGuitar_
Sogni, speranze e paure di una ragazza in un barcone di migranti che si avvicina alla costa
https://t.co/uM8zLhnCbB"
"446",806840078102384640,"religion","no","no","no","no","no",0,"Dopo avere terrorizzato gli anziani con catastrofi imminenti,aver comprato rom e affini,dopo una campagna di... https://t.co/HXb9kcNown"
"447",806851103329550336,"ethnic group","no","no","no","no","no",0,"Commissione #Ue, per visti #Turchia mancano ancora 7 criteri, stallo su legge anti-terrorismo.
Accordo migranti: 1.187 i rimpatri da aprile."
"448",806853289337901056,"religion","no","no","no","no","no",0,"#Francia #MarineLePen: ""Niente più #scuola gratuita per i #bambini #stranieri  https://t.co/Xacd1SpS3V https://t.co/l9FtjyZJq0"
"449",806936934832545792,"ethnic group","no","weak","no","no","no",0,"Bene iniziare con #AsliErdogan, denunciate la islamizzazione della Turchia! #NonLasciamoliSoli @NinaKlein… https://t.co/NXr5lBwwWv"
"450",806946815941767168,"Roma","yes","weak","weak","no","yes",2,"@adilmauro @alias16g e giusto per precisare che ""i migranti"" non si vanno a prendere con le navi di fronte alla Libia per portarli qua..."
"451",807148035243474944,"ethnic group","no","no","no","no","no",0,"#dallavostraparte ok occupare non va bene però perché se rom od immigrati fanno vedere bimbi restano ed italiano no,  pagava pure per di più"
"452",807148952483139584,"Roma","no","no","no","no","yes",0,"Feriti due immigrati del Bangladesh - 'Accoltellati senza motivo', indagini della Polizia https://t.co/GNSa3YKFGB"
"453",807149061593776128,"Roma","no","weak","no","no","yes",0,"Barletta: Trasferimento campo Rom, Forza Italia critica: «Più attenzione ai rom che ai cittadini» https://t.co/5JwIx84fHO"
"455",807166742984278016,"ethnic group","no","no","no","no","no",0,"#ultimenotizie #news #notizie: Roma, donna trovata morta nel campo rom di via Salviati: è la studentessa cinese  https://t.co/BMot8wIrOC"
"456",807192033563705344,"ethnic group","no","no","no","no","no",0,"#AmisdeNicolas |47 squadre a #BalonMundial 2016, la 10°ed. della #coppadelmondo delle comunità migranti di #Torino!… https://t.co/bhZ93L2qOW"
"457",807210233395347456,"Roma","no","no","no","no","no",0,"Bruxelles sbugiarda Renzi, Alfano e Boldrini: “In Italia 8 migranti su 10 sono clandestini” https://t.co/yioBvz8UWM"
"458",807221074802909184,"Roma","no","weak","no","no","yes",0,"Roma, donna trovata morta nel campo rom di via Salviati: è la studentessa cinese scomparsa https://t.co/x6CQZAl7CO"
"459",807298613516832768,"Roma","no","no","no","no","no",0,"Anello ferroviario,fascia verde,domeniche ecologiche.Tutte manovre per migliorare aria.Ma i campi rom possono bruciare tutto. @virginiaraggi"
"460",807365075409444864,"Roma","no","no","no","no","no",0,"Corriere: Mafia Capitale, 4 patteggiamenti  
Gli appalti truccati dei campi rom https://t.co/fErMLiZosl #roma"
"461",807448943181332480,"Roma","no","no","no","no","no",0,"Quella questura  di periferia tra roghi di rifiuti e campi nomadi https://t.co/oBcyrU4I9U https://t.co/hzXyZRU9m2 #Italia"
"462",807472658610851840,"Roma","no","no","weak","yes","yes",0,"Roma, quella questura tra roghi e campi nomadi https://t.co/dVHNSNJXqP"
"463",807502785768026112,"Roma","no","no","no","no","no",0,"@rep_roma @repubblicait nella domenica antismog anche i rom dei campi abusivi di torre spaccata dovrebbero smettere di emanare fumi tossici"
"464",807562860314394624,"ethnic group","no","no","no","no","no",0,"Virginia Raggi, ultimatum per i campi rom: ""Ecco il giorno in cui dovrete andarvene. Tutti..."" https://t.co/uOtaDqTw0c"
"465",807605444269182976,"Roma","no","no","no","no","no",0,"Ma poi io mi chiedo tutti quegli stranieri che c'erano ieri, come hanno conosciuto marco? Aww https://t.co/Zdxxr8iKCI"
"466",807640472634224640,"religion","no","no","no","no","no",0,"Mafia Roma: appalti campi nomadi, in 13 rinviati a giudizio https://t.co/6JaUic2zfR"
"467",807649017098289152,"Roma","no","no","no","no","yes",0,"Ebree, musulmane e cristiane in marcia per la pace. Un video e una canzone per l'evento in Israele - Il Fatto... https://t.co/rjlIQez7qH"
"468",807686671324086272,"Roma","no","no","no","no","yes",0,"Si cercano tre  rom per il furto ai danni della ragazza cinese di Roma. I rom, tutti, presenti in Europa... https://t.co/KUY1f0xFel"
"469",807712437998911488,"ethnic group","no","no","strong","no","no",0,"Qui Radio Londra: Roma, cinese morta, ore contate per chi l'ha scippata: «Vengono dal campo rom» - Il Messaggero https://t.co/bySlAXSiMk"
"470",807722727259983872,"Roma","no","no","no","no","no",0,"@leoped60 @a_meluzzi i migranti stanno brindando e invitando amici a parenti dopo aver sentito sto coglione!!"
"471",807744440249053184,"religion","yes","no","weak","no","no",1,"#Roma, ""giro di mazzette per pilotare gli appalti sui campi rom”: 13 a processo - https://t.co/9USo39oZnQ tramite https://t.co/gU4vm8VjOw"
"472",807864351650672640,"Roma","no","no","no","no","yes",0,"Arricchimento culturale musulmano alla boldrini e kyenge. https://t.co/aMYaNeI59R"
"474",807883975406587904,"Roma","no","no","no","no","yes",0,"Roma, cinese trovata morta, ore contate per i banditi che l'hanno scippata: «Vengono dal campo rom» https://t.co/jtVstRjg8P"
"475",807943386279854080,"religion","no","no","no","no","no",0,"Ragazza cinese morta a Roma,  gli inquirenti ai leader-rom: ""Consegnateci i 3 ragazzi che hanno rapinato Zhang"" … https://t.co/uCI1TqRe7W"
"476",808011129876267008,"religion","no","no","no","no","no",0,"Putin ad As-Sisi dopo esplosione al Cairo: Russia pronta collaborare contro il terrorismo https://t.co/8Ad4hrDzeM"
"477",808013926847889408,"religion","no","no","weak","no","no",0,"@islamlie2 @gasparripdl @a_meluzzi @LucioMalan @magdicristiano @franco_sala @lucabattanta @Elena07617349 @LisadaCa quante navi della marina"
"478",808027409521983488,"religion","no","no","no","no","no",0,"Il 15 gennaio 2015 le finte cooperanti Greta e Vanessa sequestrate da terroristi jihadisti, furono liberate dopo... https://t.co/SwdWPJagmx"
"479",808094662321967104,"religion","no","no","no","no","no",0,"+++#Siria🇸🇾 Evacuati civili dalla città terroristi #IS avanzano dopo violenti scontri con Esercito #siriano a #Palmira ma non è finita+++"
"480",808200720637972480,"Roma","no","no","no","no","no",0,"@SerkanCayoglu oggi più che mai penso a voi di cherry season e a tutti i civili d Istanbul vittime del terrorismo .Vi abbraccio"
"481",808205450256777216,"Roma","no","no","weak","yes","yes",0,"Retweeted Secolo d'Italia (@SecolodItalia1):

Laura Boldrini e il Pd: «Mettetevelo in testa, i rom non sono un... https://t.co/nhNBEhPeSD"
"482",808287541275324416,"ethnic group","no","no","no","no","no",0,"Facciamo partecipare i ""leader rom"" anche al prossimo G8.
https://t.co/mWl7HiFAJ6"
"483",808322691946180608,"ethnic group","no","no","no","yes","no",0,"@ArsenaleKappa @TekyScanu @Danilo_Petrelli o l'aumento della povertà ,l'aumento degli immigrati etc.etc."
"484",808325206804692992,"Roma","no","no","no","no","no",0,"cari #emigranti e #immigrati,
copritevi bene dal freddo del mondo!"
"485",808331004905717760,"Roma","no","no","no","no","no",0,"Ivan rom di 20 anni morto nel rogo della sua baracca, siamo tutti complici nell’indifferenza https://t.co/6NN8v1KunN"
"486",808378705429098496,"ethnic group","no","weak","weak","no","yes",0,"#cesanomaderno Pm10 oltre la soglia: anche a Cesano le limitazioni al traffico vei... https://t.co/rHNE3H52dL"
"487",808388809931026432,"ethnic group","yes","weak","weak","yes","yes",4,"#Alfano, dopo aver riempito l'Italia di immigrati, promosso a Ministro degli Esteri. Non è governo, è ammucchiata d… https://t.co/JKAJRD1Siy"
"488",808398288269561856,"religion","no","no","no","no","no",0,"@MSISicilia ...ora tutti questi falsi profughi li mandiamo a casa di Renzi ??!"
"489",808400282107445248,"Roma","yes","no","strong","no","yes",1,"@OttoemezzoTW @a_padellaro Lilli non fare la fine del fuggitivo dalla Rai perchè terrorizzato dalla revisione del s… https://t.co/LgsQzTV5Z4"
"490",808404361428746240,"Roma","no","weak","no","yes","yes",0,"#dallavostraparte dopo il coglione di colore, il rapper rom. @lilly0971 @sarettaa7 @matteosalvinimi @2016Laurabanca"
"491",808570455363899392,"ethnic group","no","no","no","no","no",0,"#dallavostraparte Ma il bosniaco rom invece di pensare alla politica italiana perché nn torna a Sarajevo?Ditegli che la guerra è finita"
"492",808596264640253952,"Roma","no","no","no","no","yes",0,"Oltre 600 migranti a Catania, tra loro il piccolo Favour nato dopo il salvataggio - Giornale di Sicilia https://t.co/ttRRx2sXmO #Catania #…"
"493",808736969551413248,"ethnic group","yes","weak","no","yes","yes",1,"Studentessa cinese uccisa a Roma: indagini nel campo rom https://t.co/gncAN9k0cn"
"494",808829071832612864,"Roma","yes","no","weak","no","yes",2,"@fattoquotidiano siamo circondati da muraglioni ora siamo tutti chiesa e immigrati, che bello, grazie RenZie, grazie Alfano"
"495",808845776172568576,"Roma","no","no","no","no","no",0,"@lucabattanta poveretta, morta per colpa del problema tutto italiano dei ladri impuniti se clandestini e rom"
"496",808888725648408576,"ethnic group","no","no","no","no","no",0,"CINESE MORTA – Blitz al campo rom: indagato il macchinista del treno... #news #Roma https://t.co/DhoCfBJ77Q"
"497",808992753757618176,"ethnic group","no","no","no","no","no",0,"Bene lavoro e futuro ma sicurezza e clima ci spingono in basso � https://t.co/SckpUMtYDv #reggioemilia #immigrazione https://t.co/4JkID3STQO"
"498",808999070555578368,"religion","no","no","no","no","no",0,"#Giornata #internazionale del #migrante,#sindacati #pensionati di Cgil e Cgt firmano appello tra #Italia e #Francia https://t.co/Y1IyLhkAHh"
"499",809031206117445632,"Roma","no","no","no","no","no",0,"Quanti sono i musulmani in Italia? https://t.co/IeaGTWSNem via @ilpost"
"500",809099575587966976,"ethnic group","no","no","no","no","no",0,"E la Lega (di Maroni) finanziava i campi nomadi di Roma con 30 milioni l’anno https://t.co/o81ZcFwO5h"
"501",809123474862211072,"ethnic group","yes","weak","weak","no","yes",4,"🌿cita e rispondi si gio🌿

8. cosa ne pensi dell'immigrazione in italia?"
